"set","n","result","instance","D","runtime","seed"
"GBRL",100,6,"100_r0.219_0_geom_8.gin",5,2.9698,1505027624688576512
"GBRL",100,5,"100_r0.219_0_geom_8.gin",6,2.2622,1505027627678520832
"GBRL",100,4,"100_r0.219_0_geom_8.gin",7,2.0622,1505027629961072384
"GBRL",100,3,"100_r0.219_0_geom_8.gin",8,1.4715,1505027632034701312
"GBRL",100,2,"100_r0.219_0_geom_8.gin",9,1.7448,1505027633526427136
"GBRL",100,1,"100_r0.219_0_geom_8.gin",10,1.1462,1505027635282722048
"GBRL",100,62,"100_r0.169_0_geom_5.gin",1,15.6766,1505027636440068608
"GBRL",100,12,"100_r0.169_0_geom_5.gin",2,17.0786,1505027652129315840
"GBRL",100,7,"100_r0.169_0_geom_5.gin",3,4.3907,1505027669230459904
"GBRL",100,4,"100_r0.169_0_geom_5.gin",4,2.716,1505027673632396544
"GBRL",100,3,"100_r0.169_0_geom_5.gin",5,1.8058,1505027676359472128
"GBRL",100,2,"100_r0.169_0_geom_5.gin",6,1.2178,1505027678176541952
"GBRL",100,1,"100_r0.169_0_geom_5.gin",7,0.7444,1505027679405480192
"GBRL",100,1,"100_r0.169_0_geom_5.gin",8,0.7256,1505027680160621824
"GBRL",100,1,"100_r0.169_0_geom_5.gin",9,0.7472,1505027680897299200
"GBRL",100,1,"100_r0.169_0_geom_5.gin",10,0.7864,1505027681655356160
"GBRL",100,85,"100_r0.195_0_geom_9.gin",1,14.5378,1505027682454746112
"GBRL",100,36,"100_r0.195_0_geom_9.gin",2,20.23,1505027697005451008
"GBRL",100,14,"100_r0.195_0_geom_9.gin",3,6.6427,1505027717247942912
"GBRL",100,8,"100_r0.195_0_geom_9.gin",4,4.3106,1505027723905283840
"GBRL",100,4,"100_r0.195_0_geom_9.gin",5,3.5754,1505027728236035328
"GBRL",100,3,"100_r0.195_0_geom_9.gin",6,2.5066,1505027731831480576
"GBRL",100,2,"100_r0.195_0_geom_9.gin",7,1.6148,1505027734349737216
"GBRL",100,1,"100_r0.195_0_geom_9.gin",8,0.8605,1505027735975655680
"GBRL",100,1,"100_r0.195_0_geom_9.gin",9,0.9133,1505027736847239936
"GBRL",100,1,"100_r0.195_0_geom_9.gin",10,1.1065,1505027737771696384
"GBRL",100,81,"100_r0.219_0_geom_6.gin",1,4.4405,1505027738893496064
"GBRL",100,70,"100_r0.219_0_geom_6.gin",2,7.286,1505027743352958976
"GBRL",100,55,"100_r0.219_0_geom_6.gin",3,13.5439,1505027750657269504
"GBRL",100,37,"100_r0.219_0_geom_6.gin",4,16.9521,1505027764213904896
"GBRL",100,20,"100_r0.219_0_geom_6.gin",5,9.9758,1505027781178327296
"GBRL",100,16,"100_r0.219_0_geom_6.gin",6,5.9677,1505027791165903360
"GBRL",100,12,"100_r0.219_0_geom_6.gin",7,5.8461,1505027797151961344
"GBRL",100,11,"100_r0.219_0_geom_6.gin",8,4.7144,1505027803018796032
"GBRL",100,10,"100_r0.219_0_geom_6.gin",9,4.6542,1505027807744843520
"GBRL",100,9,"100_r0.219_0_geom_6.gin",10,4.8751,1505027812419438080
"GBRL",100,49,"100_r0.219_0_geom_5.gin",1,8.6607,1505027817306063616
"GBRL",100,35,"100_r0.219_0_geom_5.gin",2,28.8924,1505027825979375360
"GBRL",100,2,"100_r0.219_0_geom_5.gin",3,2.8411,1505027854883859712
"GBRL",100,1,"100_r0.219_0_geom_5.gin",4,1.0252,1505027857737304832
"GBRL",100,1,"100_r0.219_0_geom_5.gin",5,0.7674,1505027858773509376
"GBRL",100,1,"100_r0.219_0_geom_5.gin",6,1.1779,1505027859552507648
"GBRL",100,1,"100_r0.219_0_geom_5.gin",7,1.0492,1505027860747437568
"GBRL",100,1,"100_r0.219_0_geom_5.gin",8,0.782,1505027861807622144
"GBRL",100,1,"100_r0.219_0_geom_5.gin",9,0.7333,1505027862600674304
"GBRL",100,1,"100_r0.219_0_geom_5.gin",10,0.7458,1505027863345182976
"GBRL",100,70,"100_r0.195_0_geom_1.gin",1,7.0444,1505027864102248448
"GBRL",100,50,"100_r0.195_0_geom_1.gin",2,11.9332,1505027871167238912
"GBRL",100,35,"100_r0.195_0_geom_1.gin",3,6.7151,1505027883112246016
"GBRL",100,27,"100_r0.195_0_geom_1.gin",4,7.0645,1505027889840167168
"GBRL",100,20,"100_r0.195_0_geom_1.gin",5,6.5636,1505027896916940032
"GBRL",100,15,"100_r0.195_0_geom_1.gin",6,5.8575,1505027903496023296
"GBRL",100,12,"100_r0.195_0_geom_1.gin",7,4.5141,1505027909374327040
"GBRL",100,9,"100_r0.195_0_geom_1.gin",8,5.1663,1505027913908712960
"GBRL",100,8,"100_r0.195_0_geom_1.gin",9,3.8624,1505027919095524352
"GBRL",100,7,"100_r0.195_0_geom_1.gin",10,3.6711,1505027922978094848
"GBRL",100,84,"100_r0.219_0_geom_10.gin",1,25.1519,1505027926660585984
"GBRL",100,18,"100_r0.219_0_geom_10.gin",2,10.2898,1505027951824244992
"GBRL",100,14,"100_r0.219_0_geom_10.gin",3,3.8906,1505027962126009600
"GBRL",100,11,"100_r0.219_0_geom_10.gin",4,5.4202,1505027966037681152
"GBRL",100,7,"100_r0.219_0_geom_10.gin",5,5.1441,1505027971478340608
"GBRL",100,5,"100_r0.219_0_geom_10.gin",6,3.6592,1505027976640673024
"GBRL",100,4,"100_r0.219_0_geom_10.gin",7,2.584,1505027980311127552
"GBRL",100,3,"100_r0.219_0_geom_10.gin",8,2.3403,1505027982914828032
"GBRL",100,2,"100_r0.219_0_geom_10.gin",9,1.7343,1505027985266629632
"GBRL",100,1,"100_r0.219_0_geom_10.gin",10,0.9621,1505027987012168192
"GBRL",100,21,"100_r0.169_0_geom_3.gin",1,3.2508,1505027987986880512
"GBRL",100,13,"100_r0.169_0_geom_3.gin",2,3.1558,1505027991254401024
"GBRL",100,10,"100_r0.169_0_geom_3.gin",3,2.6125,1505027994427474176
"GBRL",100,8,"100_r0.169_0_geom_3.gin",4,2.4454,1505027997060012288
"GBRL",100,6,"100_r0.169_0_geom_3.gin",5,1.5772,1505027999516646656
"GBRL",100,5,"100_r0.169_0_geom_3.gin",6,1.7111,1505028001112970240
"GBRL",100,4,"100_r0.169_0_geom_3.gin",7,1.268,1505028002835264512
"GBRL",100,3,"100_r0.169_0_geom_3.gin",8,1.294,1505028004114716160
"GBRL",100,2,"100_r0.169_0_geom_3.gin",9,1.6045,1505028005428263424
"GBRL",100,1,"100_r0.169_0_geom_3.gin",10,0.834,1505028007043698176
"GBRL",100,88,"100_r0.219_0_geom_7.gin",1,6.5161,1505028007888655360
"GBRL",100,72,"100_r0.219_0_geom_7.gin",2,13.0339,1505028014417032192
"GBRL",100,64,"100_r0.219_0_geom_7.gin",3,13.4255,1505028027463448064
"GBRL",100,40,"100_r0.219_0_geom_7.gin",4,9.3764,1505028040900824320
"GBRL",100,28,"100_r0.219_0_geom_7.gin",5,21.995,1505028050290339072
"GBRL",100,15,"100_r0.219_0_geom_7.gin",6,14.9334,1505028072298124288
"GBRL",100,8,"100_r0.219_0_geom_7.gin",7,7.2105,1505028087243842304
"GBRL",100,5,"100_r0.219_0_geom_7.gin",8,4.1971,1505028094469103104
"GBRL",100,4,"100_r0.219_0_geom_7.gin",9,4.3188,1505028098677574656
"GBRL",100,3,"100_r0.219_0_geom_7.gin",10,4.0174,1505028103016752896
"GBRL",100,59,"100_r0.169_0_geom_6.gin",1,13.095,1505028107054420224
"GBRL",100,25,"100_r0.169_0_geom_6.gin",2,7.085,1505028120161415168
"GBRL",100,18,"100_r0.169_0_geom_6.gin",3,4.6828,1505028127268640512
"GBRL",100,10,"100_r0.169_0_geom_6.gin",4,3.8989,1505028131962853888
"GBRL",100,6,"100_r0.169_0_geom_6.gin",5,3.1367,1505028135881862912
"GBRL",100,5,"100_r0.169_0_geom_6.gin",6,3.0515,1505028139038455040
"GBRL",100,4,"100_r0.169_0_geom_6.gin",7,2.5597,1505028142101090816
"GBRL",100,3,"100_r0.169_0_geom_6.gin",8,2.1593,1505028144672540928
"GBRL",100,2,"100_r0.169_0_geom_6.gin",9,1.7263,1505028146842646016
"GBRL",100,1,"100_r0.169_0_geom_6.gin",10,1.0205,1505028148579856384
"GBRL",100,7,"100_r0.169_0_geom_9.gin",1,2.4995,1505028149611315712
"GBRL",100,3,"100_r0.169_0_geom_9.gin",2,1.5819,1505028152122105344
"GBRL",100,2,"100_r0.169_0_geom_9.gin",3,1.1272,1505028153724084224
"GBRL",100,1,"100_r0.169_0_geom_9.gin",4,0.8449,1505028154862348800
"GBRL",100,1,"100_r0.169_0_geom_9.gin",5,0.5941,1505028155717974528
"GBRL",100,1,"100_r0.169_0_geom_9.gin",6,0.8549,1505028156323064576
"GBRL",100,1,"100_r0.169_0_geom_9.gin",7,0.6037,1505028157188952576
"GBRL",100,1,"100_r0.169_0_geom_9.gin",8,0.8438,1505028157803639552
"GBRL",100,1,"100_r0.169_0_geom_9.gin",9,0.5908,1505028158658237184
"GBRL",100,1,"100_r0.169_0_geom_9.gin",10,0.7217,1505028159260068608
"GBRL",100,91,"100_r0.219_0_geom_4.gin",1,19.7521,1505028160001481728
"GBRL",100,52,"100_r0.219_0_geom_4.gin",2,10.6342,1505028179766627840
"GBRL",100,48,"100_r0.219_0_geom_4.gin",3,5.8364,1505028190414047488
"GBRL",100,42,"100_r0.219_0_geom_4.gin",4,6.0777,1505028196272254208
"GBRL",100,37,"100_r0.219_0_geom_4.gin",5,7.0709,1505028202362574592
"GBRL",100,33,"100_r0.219_0_geom_4.gin",6,8.1228,1505028209451893504
"GBRL",100,29,"100_r0.219_0_geom_4.gin",7,8.3725,1505028217597543936
"GBRL",100,24,"100_r0.219_0_geom_4.gin",8,7.4025,1505028225992585472
"GBRL",100,20,"100_r0.219_0_geom_4.gin",9,7.3793,1505028233407454208
"GBRL",100,16,"100_r0.219_0_geom_4.gin",10,9.4606,1505028240799044352
"GBRL",100,31,"100_r0.169_0_geom_7.gin",1,3.2422,1505028250278679552
"GBRL",100,24,"100_r0.169_0_geom_7.gin",2,3.5185,1505028253537299968
"GBRL",100,19,"100_r0.169_0_geom_7.gin",3,3.7221,1505028257076034304
"GBRL",100,15,"100_r0.169_0_geom_7.gin",4,3.1168,1505028260818320640
"GBRL",100,12,"100_r0.169_0_geom_7.gin",5,2.8466,1505028263951292672
"GBRL",100,11,"100_r0.169_0_geom_7.gin",6,2.3437,1505028266817811200
"GBRL",100,10,"100_r0.169_0_geom_7.gin",7,2.2156,1505028269181006336
"GBRL",100,9,"100_r0.169_0_geom_7.gin",8,1.8758,1505028271407924480
"GBRL",100,8,"100_r0.169_0_geom_7.gin",9,2.0813,1505028273294881792
"GBRL",100,7,"100_r0.169_0_geom_7.gin",10,1.8225,1505028275387761152
"GBRL",100,92,"100_r0.219_0_geom_3.gin",1,15.7704,1505028277221573888
"GBRL",100,74,"100_r0.219_0_geom_3.gin",2,35.8267,1505028293009179392
"GBRL",100,53,"100_r0.219_0_geom_3.gin",3,35.829,1505028328849390848
"GBRL",100,14,"100_r0.219_0_geom_3.gin",4,13.6732,1505028364692554752
"GBRL",100,9,"100_r0.219_0_geom_3.gin",5,4.0886,1505028378378634752
"GBRL",100,6,"100_r0.219_0_geom_3.gin",6,4.1376,1505028382478696192
"GBRL",100,5,"100_r0.219_0_geom_3.gin",7,4.6196,1505028386636892416
"GBRL",100,4,"100_r0.219_0_geom_3.gin",8,4.103,1505028391276858368
"GBRL",100,3,"100_r0.219_0_geom_3.gin",9,2.9596,1505028395391569920
"GBRL",100,2,"100_r0.219_0_geom_3.gin",10,2.473,1505028398362389248
"GBRL",100,56,"100_r0.169_0_geom_10.gin",1,12.0895,1505028400846246144
"GBRL",100,17,"100_r0.169_0_geom_10.gin",2,2.9327,1505028412948294912
"GBRL",100,12,"100_r0.169_0_geom_10.gin",3,3.5379,1505028415900761600
"GBRL",100,8,"100_r0.169_0_geom_10.gin",4,2.9561,1505028419451329024
"GBRL",100,5,"100_r0.169_0_geom_10.gin",5,2.1186,1505028422419318272
"GBRL",100,4,"100_r0.169_0_geom_10.gin",6,1.963,1505028424548633344
"GBRL",100,3,"100_r0.169_0_geom_10.gin",7,1.7879,1505028426531222016
"GBRL",100,2,"100_r0.169_0_geom_10.gin",8,1.2568,1505028428330016256
"GBRL",100,1,"100_r0.169_0_geom_10.gin",9,1.0758,1505028429597812480
"GBRL",100,1,"100_r0.169_0_geom_10.gin",10,1.073,1505028430684609280
"GBRL",100,62,"100_r0.195_0_geom_4.gin",1,35.8145,1505028431768568832
"GBRL",100,4,"100_r0.195_0_geom_4.gin",2,2.9356,1505028467595947776
"GBRL",100,3,"100_r0.195_0_geom_4.gin",3,2.2684,1505028470542378752
"GBRL",100,2,"100_r0.195_0_geom_4.gin",4,1.5921,1505028472821918208
"GBRL",100,1,"100_r0.195_0_geom_4.gin",5,1.2071,1505028474433867264
"GBRL",100,1,"100_r0.195_0_geom_4.gin",6,1.0058,1505028475657092096
"GBRL",100,1,"100_r0.195_0_geom_4.gin",7,0.6759,1505028476673795072
"GBRL",100,1,"100_r0.195_0_geom_4.gin",8,0.7375,1505028477360783616
"GBRL",100,1,"100_r0.195_0_geom_4.gin",9,0.6728,1505028478109308416
"GBRL",100,1,"100_r0.195_0_geom_4.gin",10,0.6784,1505028478792935680
"GBRL",100,20,"100_r0.169_0_geom_2.gin",1,2.6455,1505028479482027776
"GBRL",100,14,"100_r0.169_0_geom_2.gin",2,3.5617,1505028482138900736
"GBRL",100,9,"100_r0.169_0_geom_2.gin",3,2.9026,1505028485721173248
"GBRL",100,3,"100_r0.169_0_geom_2.gin",4,1.7492,1505028488635727360
"GBRL",100,2,"100_r0.169_0_geom_2.gin",5,1.6671,1505028490404738048
"GBRL",100,1,"100_r0.169_0_geom_2.gin",6,1.1567,1505028492084542720
"GBRL",100,1,"100_r0.169_0_geom_2.gin",7,1.0142,1505028493258097664
"GBRL",100,1,"100_r0.169_0_geom_2.gin",8,0.949,1505028494283323136
"GBRL",100,1,"100_r0.169_0_geom_2.gin",9,0.9367,1505028495243152384
"GBRL",100,1,"100_r0.169_0_geom_2.gin",10,0.6859,1505028496190539008
"GBRL",100,85,"100_r0.195_0_geom_10.gin",1,3.7691,1505028496887309312
"GBRL",100,77,"100_r0.195_0_geom_10.gin",2,10.9166,1505028500677388032
"GBRL",100,60,"100_r0.195_0_geom_10.gin",3,12.5056,1505028511607139840
"GBRL",100,48,"100_r0.195_0_geom_10.gin",4,13.4712,1505028524125360384
"GBRL",100,29,"100_r0.195_0_geom_10.gin",5,7.1099,1505028537608291584
"GBRL",100,19,"100_r0.195_0_geom_10.gin",6,12.0347,1505028544731761152
"GBRL",100,12,"100_r0.195_0_geom_10.gin",7,5.4045,1505028556786596608
"GBRL",100,9,"100_r0.195_0_geom_10.gin",8,4.1384,1505028562204547584
"GBRL",100,8,"100_r0.195_0_geom_10.gin",9,4.284,1505028566354221824
"GBRL",100,7,"100_r0.195_0_geom_10.gin",10,4.2739,1505028570651226368
"GBRL",100,85,"100_r0.219_0_geom_1.gin",1,5.9865,1505028574938112768
"GBRL",100,67,"100_r0.219_0_geom_1.gin",2,16.657,1505028580939549952
"GBRL",100,32,"100_r0.219_0_geom_1.gin",3,13.8372,1505028597610652928
"GBRL",100,23,"100_r0.219_0_geom_1.gin",4,6.6907,1505028611460127232
"GBRL",100,17,"100_r0.219_0_geom_1.gin",5,5.8724,1505028618163576320
"GBRL",100,15,"100_r0.219_0_geom_1.gin",6,6.592,1505028624057027840
"GBRL",100,11,"100_r0.219_0_geom_1.gin",7,5.2263,1505028630667338752
"GBRL",100,10,"100_r0.219_0_geom_1.gin",8,4.332,1505028635905479168
"GBRL",100,9,"100_r0.219_0_geom_1.gin",9,4.0105,1505028640257849856
"GBRL",100,8,"100_r0.219_0_geom_1.gin",10,3.5469,1.50502864428e+18
"GBRL",100,33,"100_r0.169_0_geom_8.gin",1,7.7928,1505028647846957312
"GBRL",100,14,"100_r0.169_0_geom_8.gin",2,4.7854,1505028655651550720
"GBRL",100,6,"100_r0.169_0_geom_8.gin",3,3.415,1505028660456665856
"GBRL",100,4,"100_r0.169_0_geom_8.gin",4,2.0933,1505028663891492608
"GBRL",100,3,"100_r0.169_0_geom_8.gin",5,1.6999,1505028666004518656
"GBRL",100,2,"100_r0.169_0_geom_8.gin",6,1.0768,1505028667714959104
"GBRL",100,1,"100_r0.169_0_geom_8.gin",7,0.9228,1505028668802513664
"GBRL",100,1,"100_r0.169_0_geom_8.gin",8,0.8411,1505028669736069888
"GBRL",100,1,"100_r0.169_0_geom_8.gin",9,0.874,1505028670588266752
"GBRL",100,1,"100_r0.169_0_geom_8.gin",10,0.8474,1505028671473280000
"GBRL",100,74,"100_r0.219_0_geom_2.gin",1,5.841,1505028672331440640
"GBRL",100,67,"100_r0.219_0_geom_2.gin",2,6.7778,1505028678191134720
"GBRL",100,54,"100_r0.219_0_geom_2.gin",3,10.8303,1505028684988148480
"GBRL",100,48,"100_r0.219_0_geom_2.gin",4,12.759,1505028695834078976
"GBRL",100,42,"100_r0.219_0_geom_2.gin",5,9.8284,1505028708606019072
"GBRL",100,33,"100_r0.219_0_geom_2.gin",6,8.1182,1505028718447202048
"GBRL",100,28,"100_r0.219_0_geom_2.gin",7,9.2493,1505028726579533568
"GBRL",100,19,"100_r0.219_0_geom_2.gin",8,13.0026,1505028735841718016
"GBRL",100,15,"100_r0.219_0_geom_2.gin",9,8.884,1505028748858754816
"GBRL",100,11,"100_r0.219_0_geom_2.gin",10,6.8616,1505028757755670784
"GBRL",100,60,"100_r0.195_0_geom_8.gin",1,35.8816,1505028764638568192
"GBRL",100,5,"100_r0.195_0_geom_8.gin",2,3.1924,1.505028800533e+18
"GBRL",100,3,"100_r0.195_0_geom_8.gin",3,1.8661,1505028803736867840
"GBRL",100,2,"100_r0.195_0_geom_8.gin",4,1.3977,1505028805622795264
"GBRL",100,1,"100_r0.195_0_geom_8.gin",5,0.7458,1505028807031610624
"GBRL",100,1,"100_r0.195_0_geom_8.gin",6,0.9262,1505028807789928960
"GBRL",100,1,"100_r0.195_0_geom_8.gin",7,0.6623,1505028808726918912
"GBRL",100,1,"100_r0.195_0_geom_8.gin",8,0.7201,1505028809401009920
"GBRL",100,1,"100_r0.195_0_geom_8.gin",9,0.6578,1505028810131944960
"GBRL",100,1,"100_r0.195_0_geom_8.gin",10,0.6744,1505028810800636416
"GBRL",100,84,"100_r0.195_0_geom_5.gin",1,9.4571,1505028811487484416
"GBRL",100,50,"100_r0.195_0_geom_5.gin",2,16.0439,1505028820957479680
"GBRL",100,21,"100_r0.195_0_geom_5.gin",3,23.6486,1505028837013907200
"GBRL",100,13,"100_r0.195_0_geom_5.gin",4,4.5133,1505028860674446592
"GBRL",100,10,"100_r0.195_0_geom_5.gin",5,3.8602,1505028865200825856
"GBRL",100,9,"100_r0.195_0_geom_5.gin",6,4.1512,1505028869081249280
"GBRL",100,8,"100_r0.195_0_geom_5.gin",7,3.3999,1505028873243800320
"GBRL",100,7,"100_r0.195_0_geom_5.gin",8,3.0583,1505028876656374784
"GBRL",100,6,"100_r0.195_0_geom_5.gin",9,2.3804,1505028879726063872
"GBRL",100,5,"100_r0.195_0_geom_5.gin",10,1.9607,1505028882117241600
"GBRL",100,87,"100_r0.219_0_geom_9.gin",1,6.6657,1505028884089261568
"GBRL",100,65,"100_r0.219_0_geom_9.gin",2,35.9348,1505028890777569536
"GBRL",100,22,"100_r0.219_0_geom_9.gin",3,26.0004,1505028926728905472
"GBRL",100,11,"100_r0.219_0_geom_9.gin",4,9.0117,1505028952741680640
"GBRL",100,4,"100_r0.219_0_geom_9.gin",5,3.9843,1505028961769326592
"GBRL",100,3,"100_r0.219_0_geom_9.gin",6,3.6567,1505028965765125120
"GBRL",100,2,"100_r0.219_0_geom_9.gin",7,2.384,1505028969441947904
"GBRL",100,1,"100_r0.219_0_geom_9.gin",8,0.9525,1505028971837209088
"GBRL",100,1,"100_r0.219_0_geom_9.gin",9,1.3231,1505028972801234176
"GBRL",100,1,"100_r0.219_0_geom_9.gin",10,1.312,1505028974144574720
"GBRL",100,36,"100_r0.195_0_geom_2.gin",1,9.415,1505028975467913984
"GBRL",100,28,"100_r0.195_0_geom_2.gin",2,5.4703,1505028984904835072
"GBRL",100,19,"100_r0.195_0_geom_2.gin",3,5.0648,1505028990396309760
"GBRL",100,14,"100_r0.195_0_geom_2.gin",4,5.0143,1505028995475729920
"GBRL",100,11,"100_r0.195_0_geom_2.gin",5,4.4297,1505029000510804736
"GBRL",100,9,"100_r0.195_0_geom_2.gin",6,3.3191,1505029004958195200
"GBRL",100,8,"100_r0.195_0_geom_2.gin",7,2.7563,1505029008288680960
"GBRL",100,7,"100_r0.195_0_geom_2.gin",8,2.5087,1505029011056179968
"GBRL",100,6,"100_r0.195_0_geom_2.gin",9,2.4923,1505029013584695808
"GBRL",100,5,"100_r0.195_0_geom_2.gin",10,2.1935,1505029016097041408
"GBRL",100,84,"100_r0.195_0_geom_6.gin",1,5.9907,1505029018301679360
"GBRL",100,67,"100_r0.195_0_geom_6.gin",2,10.0593,1505029024303818752
"GBRL",100,50,"100_r0.195_0_geom_6.gin",3,12.6832,1505029034379509248
"GBRL",100,16,"100_r0.195_0_geom_6.gin",4,11.1489,1505029047074217472
"GBRL",100,10,"100_r0.195_0_geom_6.gin",5,5.6832,1505029058240320256
"GBRL",100,8,"100_r0.195_0_geom_6.gin",6,4.1838,1505029063944123648
"GBRL",100,7,"100_r0.195_0_geom_6.gin",7,4.1481,1505029068148158720
"GBRL",100,6,"100_r0.195_0_geom_6.gin",8,4.0904,1505029072307651328
"GBRL",100,5,"100_r0.195_0_geom_6.gin",9,3.7889,1505029076410625536
"GBRL",100,4,"100_r0.195_0_geom_6.gin",10,3.1262,1505029080219627776
"GBRL",100,7,"100_r0.169_0_geom_1.gin",1,2.925,1505029083356983040
"GBRL",100,3,"100_r0.169_0_geom_1.gin",2,1.3823,1505029086302122240
"GBRL",100,2,"100_r0.169_0_geom_1.gin",3,1.0582,1505029087695780608
"GBRL",100,1,"100_r0.169_0_geom_1.gin",4,0.8441,1505029088765221632
"GBRL",100,1,"100_r0.169_0_geom_1.gin",5,0.5839,1505029089620008960
"GBRL",100,1,"100_r0.169_0_geom_1.gin",6,0.5851,1505029090214936064
"GBRL",100,1,"100_r0.169_0_geom_1.gin",7,0.5869,1505029090810772992
"GBRL",100,1,"100_r0.169_0_geom_1.gin",8,0.597,1505029091408695040
"GBRL",100,1,"100_r0.169_0_geom_1.gin",9,0.6227,1505029092017026304
"GBRL",100,1,"100_r0.169_0_geom_1.gin",10,0.6222,1505029092651944704
"GBRL",50,29,"50_r0.259_0_geom_4.gin",1,4.6453,1505029093283207680
"GBRL",50,8,"50_r0.259_0_geom_4.gin",2,1.8964,1505029097943582208
"GBRL",50,6,"50_r0.259_0_geom_4.gin",3,1.4376,1505029099849068032
"GBRL",50,5,"50_r0.259_0_geom_4.gin",4,1.1157,1505029101295968768
"GBRL",50,4,"50_r0.259_0_geom_4.gin",5,0.8273,1505029102420588800
"GBRL",50,3,"50_r0.259_0_geom_4.gin",6,0.9814,1505029103257037056
"GBRL",50,2,"50_r0.259_0_geom_4.gin",7,0.6831,1505029104247230464
"GBRL",50,1,"50_r0.259_0_geom_4.gin",8,0.538,1505029104939342336
"GBRL",50,1,"50_r0.259_0_geom_4.gin",9,0.5169,1505029105486245632
"GBRL",50,1,"50_r0.259_0_geom_4.gin",10,0.5228,1505029106012207104
"GBRL",50,44,"50_r0.299_0_geom_8.gin",1,4.521,1505029106543993600
"GBRL",50,24,"50_r0.299_0_geom_8.gin",2,4.168,1505029111081908992
"GBRL",50,14,"50_r0.299_0_geom_8.gin",3,1.7819,1505029115266956032
"GBRL",50,10,"50_r0.299_0_geom_8.gin",4,1.8437,1505029117059024896
"GBRL",50,9,"50_r0.299_0_geom_8.gin",5,1.6352,1505029118912143360
"GBRL",50,8,"50_r0.299_0_geom_8.gin",6,1.6913,1505029120556327424
"GBRL",50,7,"50_r0.299_0_geom_8.gin",7,1.6122,1505029122256741888
"GBRL",50,6,"50_r0.299_0_geom_8.gin",8,1.544,1505029123878284032
"GBRL",50,5,"50_r0.299_0_geom_8.gin",9,1.4346,1505029125431238400
"GBRL",50,4,"50_r0.299_0_geom_8.gin",10,1.3332,1505029126874722816
"GBRL",50,9,"50_r0.259_0_geom_7.gin",1,0.5618,1505029128216932096
"GBRL",50,8,"50_r0.259_0_geom_7.gin",2,0.6154,1505029128787703552
"GBRL",50,7,"50_r0.259_0_geom_7.gin",3,0.5505,1505029129412184832
"GBRL",50,6,"50_r0.259_0_geom_7.gin",4,0.5633,1505029129971356672
"GBRL",50,5,"50_r0.259_0_geom_7.gin",5,0.5658,1505029130543335936
"GBRL",50,4,"50_r0.259_0_geom_7.gin",6,0.5635,1505029131117772544
"GBRL",50,3,"50_r0.259_0_geom_7.gin",7,0.478,1505029131689963776
"GBRL",50,2,"50_r0.259_0_geom_7.gin",8,0.4558,1505029132176983552
"GBRL",50,1,"50_r0.259_0_geom_7.gin",9,0.397,1505029132641502976
"GBRL",50,1,"50_r0.259_0_geom_7.gin",10,0.3901,1505029133047060736
"GBRL",50,43,"50_r0.299_0_geom_2.gin",1,3.1014,1505029133445790720
"GBRL",50,15,"50_r0.299_0_geom_2.gin",2,18.0255,1505029136563830016
"GBRL",50,3,"50_r0.299_0_geom_2.gin",3,1.3957,1505029154600507392
"GBRL",50,2,"50_r0.299_0_geom_2.gin",4,1.1212,1505029156005344256
"GBRL",50,1,"50_r0.299_0_geom_2.gin",5,0.5272,1505029157135424000
"GBRL",50,1,"50_r0.299_0_geom_2.gin",6,0.7896,1505029157671721216
"GBRL",50,1,"50_r0.299_0_geom_2.gin",7,0.7282,1505029158474259968
"GBRL",50,1,"50_r0.299_0_geom_2.gin",8,0.5523,1505029159212979968
"GBRL",50,1,"50_r0.299_0_geom_2.gin",9,0.5197,1505029159774235136
"GBRL",50,1,"50_r0.299_0_geom_2.gin",10,0.5079,1505029160302756096
"GBRL",50,42,"50_r0.334_0_geom_2.gin",1,3.9844,1505029160819505664
"GBRL",50,32,"50_r0.334_0_geom_2.gin",2,4.3247,1505029164814113536
"GBRL",50,19,"50_r0.334_0_geom_2.gin",3,3.7545,1505029169148675072
"GBRL",50,11,"50_r0.334_0_geom_2.gin",4,2.802,1505029172913708032
"GBRL",50,9,"50_r0.334_0_geom_2.gin",5,3.5978,1505029175732174848
"GBRL",50,6,"50_r0.334_0_geom_2.gin",6,2.2358,1505029179346798336
"GBRL",50,5,"50_r0.334_0_geom_2.gin",7,1.9514,1505029181592077056
"GBRL",50,4,"50_r0.334_0_geom_2.gin",8,1.7338,1505029183552793856
"GBRL",50,3,"50_r0.334_0_geom_2.gin",9,1.4714,1505029185295437568
"GBRL",50,2,"50_r0.334_0_geom_2.gin",10,1.426,1505029186776062976
"GBRL",50,35,"50_r0.299_0_geom_10.gin",1,1.9964,1505029188211390720
"GBRL",50,29,"50_r0.299_0_geom_10.gin",2,3.9559,1505029190223751936
"GBRL",50,18,"50_r0.299_0_geom_10.gin",3,3.5778,1505029194196194560
"GBRL",50,10,"50_r0.299_0_geom_10.gin",4,3.2264,1505029197787960320
"GBRL",50,5,"50_r0.299_0_geom_10.gin",5,2.1006,1505029201031126784
"GBRL",50,4,"50_r0.299_0_geom_10.gin",6,1.8037,1505029203140786944
"GBRL",50,3,"50_r0.299_0_geom_10.gin",7,1.911,1505029204960688128
"GBRL",50,2,"50_r0.299_0_geom_10.gin",8,1.1761,1505029206880688640
"GBRL",50,1,"50_r0.299_0_geom_10.gin",9,1.0554,1505029208066199296
