"set","n","result","instance","D","runtime","seed"
"GEN-BA",125,104,"125_ep5_degree_social_4.sin",6,9.2374,1512400900547119360
"GEN-BA",125,100,"125_ep5_degree_social_4.sin",7,8.5516,1512400909798500352
"GEN-BA",125,96,"125_ep5_degree_social_4.sin",8,8.1313,1512400918363689472
"GEN-BA",125,92,"125_ep5_degree_social_4.sin",9,8.5226,1512400926511803392
"GEN-BA",125,87,"125_ep5_degree_social_4.sin",10,9.2913,1512400935048326144
"GEN-BA",125,122,"125_ep4_degree_social_9.sin",1,3.4824,1512400944354172928
"GEN-BA",125,118,"125_ep4_degree_social_9.sin",2,5.2773,1512400947860316416
"GEN-BA",125,113,"125_ep4_degree_social_9.sin",3,9.5094,1512400953157460224
"GEN-BA",125,109,"125_ep4_degree_social_9.sin",4,10.2844,1512400962680269056
"GEN-BA",125,105,"125_ep4_degree_social_9.sin",5,15.1469,1512400972981020672
"GEN-BA",125,100,"125_ep4_degree_social_9.sin",6,14.9989,1512400988141700352
"GEN-BA",125,94,"125_ep4_degree_social_9.sin",7,12.8873,1512401003154059520
"GEN-BA",125,89,"125_ep4_degree_social_9.sin",8,16.7754,1512401016061138432
"GEN-BA",125,83,"125_ep4_degree_social_9.sin",9,18.3617,1512401032853248512
"GEN-BA",125,77,"125_ep4_degree_social_9.sin",10,16.3319,1512401051234599680
"GEN-BA",125,122,"125_ep7_degree_social_1.sin",1,3.712,1512401067580915968
"GEN-BA",125,119,"125_ep7_degree_social_1.sin",2,4.5399,1512401071313236480
"GEN-BA",125,116,"125_ep7_degree_social_1.sin",3,4.7117,1512401075878219520
"GEN-BA",125,113,"125_ep7_degree_social_1.sin",4,5.3008,1512401080615493888
"GEN-BA",125,111,"125_ep7_degree_social_1.sin",5,6.5517,1512401085930151168
"GEN-BA",125,108,"125_ep7_degree_social_1.sin",6,8.0918,1512401092507307520
"GEN-BA",125,105,"125_ep7_degree_social_1.sin",7,8.1111,1512401100620737024
"GEN-BA",125,102,"125_ep7_degree_social_1.sin",8,6.9306,1512401108746059264
"GEN-BA",125,99,"125_ep7_degree_social_1.sin",9,8.9471,1512401115690767616
"GEN-BA",125,96,"125_ep7_degree_social_1.sin",10,9.1891,1512401124661883392
"GEN-BA",125,122,"125_ep7_degree_social_7.sin",1,3.8423,1512401133865712896
"GEN-BA",125,119,"125_ep7_degree_social_7.sin",2,4.556,1512401137732835328
"GEN-BA",125,116,"125_ep7_degree_social_7.sin",3,4.294,1512401142313784064
"GEN-BA",125,113,"125_ep7_degree_social_7.sin",4,5.9487,1512401146621852928
"GEN-BA",125,111,"125_ep7_degree_social_7.sin",5,5.3911,1512401152596193280
"GEN-BA",125,108,"125_ep7_degree_social_7.sin",6,7.1231,1512401158001243904
"GEN-BA",125,105,"125_ep7_degree_social_7.sin",7,7.1154,1512401165138839296
"GEN-BA",125,103,"125_ep7_degree_social_7.sin",8,9.2621,1512401172268357376
"GEN-BA",125,100,"125_ep7_degree_social_7.sin",9,7.7456,1512401181556264960
"GEN-BA",125,97,"125_ep7_degree_social_7.sin",10,9.8669,1512401189319103488
"GEN-BA",125,122,"125_ep5_degree_social_8.sin",1,4.7947,1512401199205979904
"GEN-BA",125,119,"125_ep5_degree_social_8.sin",2,4.1234,1512401204013881088
"GEN-BA",125,115,"125_ep5_degree_social_8.sin",3,6.0563,1512401208161234432
"GEN-BA",125,111,"125_ep5_degree_social_8.sin",4,5.3948,1512401214232413184
"GEN-BA",125,108,"125_ep5_degree_social_8.sin",5,6.6075,1512401219646558208
"GEN-BA",125,104,"125_ep5_degree_social_8.sin",6,6.3759,1512401226268242688
"GEN-BA",125,100,"125_ep5_degree_social_8.sin",7,7.7642,1512401232658347008
"GEN-BA",125,96,"125_ep5_degree_social_8.sin",8,8.2758,1512401240447216640
"GEN-BA",125,93,"125_ep5_degree_social_8.sin",9,9.1458,1512401248736758016
"GEN-BA",125,89,"125_ep5_degree_social_8.sin",10,8.9993,1512401257902787840
"GEN-BA",125,122,"125_ep5_degree_social_2.sin",1,3.8682,1512401266916296448
"GEN-BA",125,118,"125_ep5_degree_social_2.sin",2,4.81,1512401270808647680
"GEN-BA",125,115,"125_ep5_degree_social_2.sin",3,7.5635,1512401275639612416
"GEN-BA",125,111,"125_ep5_degree_social_2.sin",4,10.9641,1512401283216698880
"GEN-BA",125,107,"125_ep5_degree_social_2.sin",5,13.83,1512401294202548992
"GEN-BA",125,104,"125_ep5_degree_social_2.sin",6,19.5615,1512401308049893120
"GEN-BA",125,100,"125_ep5_degree_social_2.sin",7,18.1793,1512401327628970752
"GEN-BA",125,96,"125_ep5_degree_social_2.sin",8,21.9212,1512401345825085952
"GEN-BA",125,91,"125_ep5_degree_social_2.sin",9,13.0264,1512401367770141696
"GEN-BA",125,87,"125_ep5_degree_social_2.sin",10,14.1128,1512401380812953344
"GEN-BA",125,122,"125_ep4_degree_social_1.sin",1,3.1375,1512401394944695296
"GEN-BA",125,118,"125_ep4_degree_social_1.sin",2,5.5079,1512401398095342592
"GEN-BA",125,114,"125_ep4_degree_social_1.sin",3,8.3636,1512401403624222720
"GEN-BA",125,110,"125_ep4_degree_social_1.sin",4,12.9929,1512401412003946240
"GEN-BA",125,105,"125_ep4_degree_social_1.sin",5,12.815,1512401425012566272
"GEN-BA",125,101,"125_ep4_degree_social_1.sin",6,13.8189,1512401437840776960
"GEN-BA",125,96,"125_ep4_degree_social_1.sin",7,12.7584,1512401451673096704
"GEN-BA",125,92,"125_ep4_degree_social_1.sin",8,15.4867,1512401464447645184
"GEN-BA",125,87,"125_ep4_degree_social_1.sin",9,14.4158,1512401479951413248
"GEN-BA",125,82,"125_ep4_degree_social_1.sin",10,19.0797,1512401494383478272
"GEN-BA",100,97,"100_ep4_degree_social_6.sin",1,2.5609,1512401513482544128
"GEN-BA",100,93,"100_ep4_degree_social_6.sin",2,3.2103,1512401516063778816
"GEN-BA",100,90,"100_ep4_degree_social_6.sin",3,3.6928,1512401519294110720
"GEN-BA",100,86,"100_ep4_degree_social_6.sin",4,4.7386,1.512401523007e+18
"GEN-BA",100,82,"100_ep4_degree_social_6.sin",5,4.8004,1512401527764415232
"GEN-BA",100,78,"100_ep4_degree_social_6.sin",6,4.9903,1512401532585169408
"GEN-BA",100,75,"100_ep4_degree_social_6.sin",7,5.3276,1512401537596274688
"GEN-BA",100,71,"100_ep4_degree_social_6.sin",8,5.2888,1512401542944266240
"GEN-BA",100,68,"100_ep4_degree_social_6.sin",9,6.3785,1512401548244908800
"GEN-BA",100,64,"100_ep4_degree_social_6.sin",10,6.0716,1512401554636843264
"GEN-BA",100,97,"100_ep5_degree_social_6.sin",1,2.9215,1512401560720014848
"GEN-BA",100,94,"100_ep5_degree_social_6.sin",2,3.6035,1512401563661625856
"GEN-BA",100,90,"100_ep5_degree_social_6.sin",3,4.4532,1512401567281566464
"GEN-BA",100,86,"100_ep5_degree_social_6.sin",4,4.6807,1.512401571746e+18
"GEN-BA",100,83,"100_ep5_degree_social_6.sin",5,6.0163,1512401576437922304
"GEN-BA",100,79,"100_ep5_degree_social_6.sin",6,6.1189,1512401582471095296
"GEN-BA",100,75,"100_ep5_degree_social_6.sin",7,4.6255,1512401588601706240
"GEN-BA",100,72,"100_ep5_degree_social_6.sin",8,5.3423,1512401593238784000
"GEN-BA",100,68,"100_ep5_degree_social_6.sin",9,5.8116,1512401598592878848
"GEN-BA",100,65,"100_ep5_degree_social_6.sin",10,5.266,1512401604425381376
"GEN-BA",100,97,"100_ep4_degree_social_2.sin",1,2.5495,1512401609716745728
"GEN-BA",100,93,"100_ep4_degree_social_2.sin",2,4.212,1512401612286213632
"GEN-BA",100,89,"100_ep4_degree_social_2.sin",3,4.655,1512401616518401792
"GEN-BA",100,85,"100_ep4_degree_social_2.sin",4,5.4556,1512401621184608512
"GEN-BA",100,81,"100_ep4_degree_social_2.sin",5,6.9746,1512401626651488000
"GEN-BA",100,76,"100_ep4_degree_social_2.sin",6,7.5939,1512401633642226176
"GEN-BA",100,72,"100_ep4_degree_social_2.sin",7,5.6444,1512401641247471872
"GEN-BA",100,67,"100_ep4_degree_social_2.sin",8,7.2548,1512401646903163392
"GEN-BA",100,62,"100_ep4_degree_social_2.sin",9,5.7634,1512401654169510144
"GEN-BA",100,57,"100_ep4_degree_social_2.sin",10,6.0983,1512401659953675264
"GEN-BA",100,97,"100_ep5_degree_social_0.sin",1,2.6874,1512401666073528576
"GEN-BA",100,93,"100_ep5_degree_social_0.sin",2,3.7724,1512401668772045056
"GEN-BA",100,89,"100_ep5_degree_social_0.sin",3,4.974,1512401672564875520
"GEN-BA",100,86,"100_ep5_degree_social_0.sin",4,8.3106,1512401677559435520
"GEN-BA",100,82,"100_ep5_degree_social_0.sin",5,10.5608,1512401685889424896
"GEN-BA",100,77,"100_ep5_degree_social_0.sin",6,8.106,1512401696469622272
"GEN-BA",100,73,"100_ep5_degree_social_0.sin",7,8.9182,1512401704587553024
"GEN-BA",100,69,"100_ep5_degree_social_0.sin",8,7.0831,1512401713522940672
"GEN-BA",100,64,"100_ep5_degree_social_0.sin",9,8.1598,1512401720619970560
"GEN-BA",100,59,"100_ep5_degree_social_0.sin",10,8.1751,1512401728797053440
"GEN-BA",100,97,"100_ep7_degree_social_5.sin",1,3.9204,1512401736984411136
"GEN-BA",100,94,"100_ep7_degree_social_5.sin",2,3.8003,1512401740924931840
"GEN-BA",100,91,"100_ep7_degree_social_5.sin",3,3.563,1512401744746045696
"GEN-BA",100,88,"100_ep7_degree_social_5.sin",4,4.2748,1512401748320920320
"GEN-BA",100,86,"100_ep7_degree_social_5.sin",5,5.5965,1512401752616871936
"GEN-BA",100,83,"100_ep7_degree_social_5.sin",6,5.4204,1512401758224750080
"GEN-BA",100,81,"100_ep7_degree_social_5.sin",7,5.6219,1512401763657048576
"GEN-BA",100,79,"100_ep7_degree_social_5.sin",8,7.4521,1512401769290327808
"GEN-BA",100,76,"100_ep7_degree_social_5.sin",9,7.3348,1512401776764475136
"GEN-BA",100,73,"100_ep7_degree_social_5.sin",10,6.7293,1512401784116627200
"GEN-BA",100,97,"100_ep5_degree_social_1.sin",1,2.9727,1512401790864726784
"GEN-BA",100,93,"100_ep5_degree_social_1.sin",2,3.5735,1512401793854213888
"GEN-BA",100,89,"100_ep5_degree_social_1.sin",3,5.0264,1512401797439122176
"GEN-BA",100,86,"100_ep5_degree_social_1.sin",4,11.9947,1512401802486038528
"GEN-BA",100,82,"100_ep5_degree_social_1.sin",5,9.0087,1512401814495046400
"GEN-BA",100,77,"100_ep5_degree_social_1.sin",6,7.8535,1512401823517415168
"GEN-BA",100,73,"100_ep5_degree_social_1.sin",7,9.9236,1512401831386684928
"GEN-BA",100,69,"100_ep5_degree_social_1.sin",8,9.1484,1512401841321843712
"GEN-BA",100,64,"100_ep5_degree_social_1.sin",9,8.2108,1512401850490963968
"GEN-BA",100,59,"100_ep5_degree_social_1.sin",10,9.0863,1512401858719287808
"GEN-BA",100,97,"100_ep7_degree_social_0.sin",1,3.7269,1512401867818484480
"GEN-BA",100,94,"100_ep7_degree_social_0.sin",2,3.289,1512401871566231040
"GEN-BA",100,91,"100_ep7_degree_social_0.sin",3,4.2258,1512401874875783936
"GEN-BA",100,88,"100_ep7_degree_social_0.sin",4,4.2266,1512401879122106624
"GEN-BA",100,86,"100_ep7_degree_social_0.sin",5,5.2483,1512401883365773568
"GEN-BA",100,83,"100_ep7_degree_social_0.sin",6,5.2255,1512401888634558720
"GEN-BA",100,80,"100_ep7_degree_social_0.sin",7,5.3496,1512401893877416704
"GEN-BA",100,77,"100_ep7_degree_social_0.sin",8,5.9845,1512401899239364608
"GEN-BA",100,74,"100_ep7_degree_social_0.sin",9,6.1416,1512401905235652608
"GEN-BA",100,71,"100_ep7_degree_social_0.sin",10,6.9772,1512401911397673728
"GEN-BA",100,97,"100_ep7_degree_social_2.sin",1,3.0579,1512401918388904448
"GEN-BA",100,95,"100_ep7_degree_social_2.sin",2,3.4232,1512401921468279040
"GEN-BA",100,92,"100_ep7_degree_social_2.sin",3,3.7576,1512401924912046336
"GEN-BA",100,90,"100_ep7_degree_social_2.sin",4,3.7733,1512401928683601408
"GEN-BA",100,87,"100_ep7_degree_social_2.sin",5,4.3128,1512401932477729536
"GEN-BA",100,85,"100_ep7_degree_social_2.sin",6,5.6583,1512401936811771648
"GEN-BA",100,82,"100_ep7_degree_social_2.sin",7,4.9097,1512401942491450112
"GEN-BA",100,79,"100_ep7_degree_social_2.sin",8,5.5029,1512401947413185792
"GEN-BA",100,76,"100_ep7_degree_social_2.sin",9,6.4956,1512401952933606144
"GEN-BA",100,74,"100_ep7_degree_social_2.sin",10,6.3278,1512401959449212416
"GEN-BA",100,97,"100_ep5_degree_social_7.sin",1,2.7437,1512401965796267776
"GEN-BA",100,94,"100_ep5_degree_social_7.sin",2,3.0034,1512401968559665920
"GEN-BA",100,91,"100_ep5_degree_social_7.sin",3,3.6798,1512401971583408384
"GEN-BA",100,89,"100_ep5_degree_social_7.sin",4,4.8294,1512401975281910784
"GEN-BA",100,86,"100_ep5_degree_social_7.sin",5,5.4008,1512401980131739904
"GEN-BA",100,83,"100_ep5_degree_social_7.sin",6,6.0266,1512401985553259776
"GEN-BA",100,80,"100_ep5_degree_social_7.sin",7,6.2652,1512401991600742656
"GEN-BA",100,76,"100_ep5_degree_social_7.sin",8,5.5867,1512401997886293760
"GEN-BA",100,73,"100_ep5_degree_social_7.sin",9,6.2388,1512402003489877248
"GEN-BA",100,70,"100_ep5_degree_social_7.sin",10,6.5224,1512402009740431104
"GEN-BA",100,97,"100_ep7_degree_social_4.sin",1,3.6546,1512402016284338944
"GEN-BA",100,94,"100_ep7_degree_social_4.sin",2,3.4389,1512402019960551936
"GEN-BA",100,91,"100_ep7_degree_social_4.sin",3,3.4738,1512402023420064768
"GEN-BA",100,88,"100_ep7_degree_social_4.sin",4,4.141,1512402026905447168
"GEN-BA",100,86,"100_ep7_degree_social_4.sin",5,4.6761,1512402031063344128
"GEN-BA",100,83,"100_ep7_degree_social_4.sin",6,5.8496,1512402035756718336
"GEN-BA",100,81,"100_ep7_degree_social_4.sin",7,5.7917,1512402041625170176
"GEN-BA",100,79,"100_ep7_degree_social_4.sin",8,8.5655,1512402047438430976
"GEN-BA",100,76,"100_ep7_degree_social_4.sin",9,7.6719,1512402056022181120
"GEN-BA",100,73,"100_ep7_degree_social_4.sin",10,5.9308,1512402063705948416
"GEN-BA",100,97,"100_ep7_degree_social_9.sin",1,3.2256,1512402069669577472
"GEN-BA",100,94,"100_ep7_degree_social_9.sin",2,3.4641,1512402072915944192
"GEN-BA",100,91,"100_ep7_degree_social_9.sin",3,3.3471,1512402076400657408
"GEN-BA",100,89,"100_ep7_degree_social_9.sin",4,4.2288,1512402079760962816
"GEN-BA",100,86,"100_ep7_degree_social_9.sin",5,4.9686,1512402084010967040
"GEN-BA",100,83,"100_ep7_degree_social_9.sin",6,5.0154,1512402089000927488
"GEN-BA",100,80,"100_ep7_degree_social_9.sin",7,4.694,1512402094037761280
"GEN-BA",100,77,"100_ep7_degree_social_9.sin",8,5.8142,1512402098753220096
"GEN-BA",100,74,"100_ep7_degree_social_9.sin",9,5.449,1512402104581070080
"GEN-BA",100,71,"100_ep7_degree_social_9.sin",10,6.6809,1512402110042069504
"GEN-BA",100,97,"100_ep4_degree_social_5.sin",1,2.3594,1512402116750420736
"GEN-BA",100,93,"100_ep4_degree_social_5.sin",2,3.1087,1512402119129385984
"GEN-BA",100,90,"100_ep4_degree_social_5.sin",3,3.4832,1512402122254481920
"GEN-BA",100,86,"100_ep4_degree_social_5.sin",4,4.9254,1512402125748824320
"GEN-BA",100,82,"100_ep4_degree_social_5.sin",5,4.5539,1512402130691157248
"GEN-BA",100,78,"100_ep4_degree_social_5.sin",6,5.0393,1512402135265411840
"GEN-BA",100,75,"100_ep4_degree_social_5.sin",7,5.6753,1512402140325221888
"GEN-BA",100,71,"100_ep4_degree_social_5.sin",8,6.0543,1512402146011944448
"GEN-BA",100,68,"100_ep4_degree_social_5.sin",9,6.924,1512402152083233792
"GEN-BA",100,64,"100_ep4_degree_social_5.sin",10,6.055,1512402159028013312
"GEN-BA",100,98,"100_ep7_degree_social_8.sin",1,2.222,1512402165094905088
"GEN-BA",100,95,"100_ep7_degree_social_8.sin",2,3.4809,1512402167337227776
"GEN-BA",100,93,"100_ep7_degree_social_8.sin",3,3.9208,1512402170838894336
"GEN-BA",100,90,"100_ep7_degree_social_8.sin",4,3.776,1512402174780482048
"GEN-BA",100,87,"100_ep7_degree_social_8.sin",5,4.5704,1512402178568035072
"GEN-BA",100,85,"100_ep7_degree_social_8.sin",6,4.6386,1512402183150275072
"GEN-BA",100,82,"100_ep7_degree_social_8.sin",7,4.9863,1512402187800446976
"GEN-BA",100,79,"100_ep7_degree_social_8.sin",8,5.8448,1512402192804118272
"GEN-BA",100,77,"100_ep7_degree_social_8.sin",9,6.3598,1512402198662787840
"GEN-BA",100,74,"100_ep7_degree_social_8.sin",10,6.1782,1512402205034867712
"GEN-BA",100,97,"100_ep5_degree_social_5.sin",1,3.2903,1512402211235099136
"GEN-BA",100,94,"100_ep5_degree_social_5.sin",2,3.318,1512402214545384192
"GEN-BA",100,90,"100_ep5_degree_social_5.sin",3,4.8263,1512402217882800128
"GEN-BA",100,86,"100_ep5_degree_social_5.sin",4,5.3323,1512402222725775104
"GEN-BA",100,83,"100_ep5_degree_social_5.sin",5,6.4179,1512402228075407104
"GEN-BA",100,79,"100_ep5_degree_social_5.sin",6,4.9587,1512402234504717056
"GEN-BA",100,75,"100_ep5_degree_social_5.sin",7,4.8857,1512402239474550784
"GEN-BA",100,72,"100_ep5_degree_social_5.sin",8,5.3188,1512402244372290304
"GEN-BA",100,68,"100_ep5_degree_social_5.sin",9,5.6299,1512402249708949760
"GEN-BA",100,65,"100_ep5_degree_social_5.sin",10,6.1856,1512402255359858432
"GEN-BA",100,97,"100_ep5_degree_social_4.sin",1,2.6909,1512402261567384832
"GEN-BA",100,94,"100_ep5_degree_social_4.sin",2,3.0654,1512402264270080512
"GEN-BA",100,90,"100_ep5_degree_social_4.sin",3,4.2813,1512402267356045056
"GEN-BA",100,86,"100_ep5_degree_social_4.sin",4,5.0903,1512402271648677120
"GEN-BA",100,83,"100_ep5_degree_social_4.sin",5,7.1864,1512402276750903808
"GEN-BA",100,79,"100_ep5_degree_social_4.sin",6,4.9385,1512402283955435264
"GEN-BA",100,75,"100_ep5_degree_social_4.sin",7,5.9446,1512402288905485824
"GEN-BA",100,72,"100_ep5_degree_social_4.sin",8,6.1683,1512402294861589504
"GEN-BA",100,68,"100_ep5_degree_social_4.sin",9,4.9791,1512402301045968896
"GEN-BA",100,65,"100_ep5_degree_social_4.sin",10,5.7781,1512402306036847616
"GEN-BA",100,97,"100_ep4_degree_social_3.sin",1,2.5899,1512402311832611328
"GEN-BA",100,93,"100_ep4_degree_social_3.sin",2,3.7639,1512402314442330624
"GEN-BA",100,89,"100_ep4_degree_social_3.sin",3,4.1246,1512402318217308416
"GEN-BA",100,85,"100_ep4_degree_social_3.sin",4,5.9807,1512402322353222656
"GEN-BA",100,81,"100_ep4_degree_social_3.sin",5,6.516,1512402328345302272
"GEN-BA",100,76,"100_ep4_degree_social_3.sin",6,7.7263,1512402334880322304
"GEN-BA",100,72,"100_ep4_degree_social_3.sin",7,6.2268,1512402342617951744
"GEN-BA",100,67,"100_ep4_degree_social_3.sin",8,6.9551,1512402348862896128
"GEN-BA",100,62,"100_ep4_degree_social_3.sin",9,6.7872,1512402355829719808
"GEN-BA",100,57,"100_ep4_degree_social_3.sin",10,6.574,1512402362628428032
"GEN-BA",100,97,"100_ep4_degree_social_9.sin",1,2.7187,1512402369219324928
"GEN-BA",100,93,"100_ep4_degree_social_9.sin",2,4.6625,1512402371957734144
"GEN-BA",100,88,"100_ep4_degree_social_9.sin",3,6.3316,1512402376639402496
"GEN-BA",100,84,"100_ep4_degree_social_9.sin",4,9.5067,1512402382982342912
"GEN-BA",100,79,"100_ep4_degree_social_9.sin",5,9.7759,1512402392509686784
"GEN-BA",100,75,"100_ep4_degree_social_9.sin",6,11.4507,1512402402306665472
"GEN-BA",100,69,"100_ep4_degree_social_9.sin",7,9.8295,1512402413769348864
"GEN-BA",100,63,"100_ep4_degree_social_9.sin",8,9.386,1512402423612735744
"GEN-BA",100,58,"100_ep4_degree_social_9.sin",9,9.1149,1512402433019363072
"GEN-BA",100,51,"100_ep4_degree_social_9.sin",10,8.0794,1512402442148476928
"GEN-BA",100,97,"100_ep5_degree_social_3.sin",1,2.4113,1512402450239852288
"GEN-BA",100,94,"100_ep5_degree_social_3.sin",2,3.3616,1512402452662777344
"GEN-BA",100,90,"100_ep5_degree_social_3.sin",3,5.7946,1512402456045127168
"GEN-BA",100,86,"100_ep5_degree_social_3.sin",4,7.3192,1512402461851347200
"GEN-BA",100,82,"100_ep5_degree_social_3.sin",5,7.1612,1512402469182477312
"GEN-BA",100,79,"100_ep5_degree_social_3.sin",6,8.2283,1512402476361772800
"GEN-BA",100,75,"100_ep5_degree_social_3.sin",7,10.2709,1512402484606284800
"GEN-BA",100,71,"100_ep5_degree_social_3.sin",8,7.4953,1512402494898560256
"GEN-BA",100,67,"100_ep5_degree_social_3.sin",9,6.5529,1512402502405915136
"GEN-BA",100,63,"100_ep5_degree_social_3.sin",10,7.8057,1512402508970866176
"GEN-BA",100,97,"100_ep4_degree_social_1.sin",1,2.7171,1512402516788944896
"GEN-BA",100,93,"100_ep4_degree_social_1.sin",2,3.8553,1512402519517337856
"GEN-BA",100,89,"100_ep4_degree_social_1.sin",3,5.6383,1512402523389158656
"GEN-BA",100,85,"100_ep4_degree_social_1.sin",4,6.4429,1512402529039287552
"GEN-BA",100,81,"100_ep4_degree_social_1.sin",5,7.9011,1512402535498229760
"GEN-BA",100,76,"100_ep4_degree_social_1.sin",6,6.6615,1512402543410745856
"GEN-BA",100,72,"100_ep4_degree_social_1.sin",7,6.8595,1512402550083634176
"GEN-BA",100,67,"100_ep4_degree_social_1.sin",8,7.495,1512402556954799360
"GEN-BA",100,62,"100_ep4_degree_social_1.sin",9,6.9663,1512402564461430528
"GEN-BA",100,57,"100_ep4_degree_social_1.sin",10,7.6211,1512402571439218688
"GEN-BA",100,97,"100_ep5_degree_social_2.sin",1,2.7108,1512402579081570816
"GEN-BA",100,94,"100_ep5_degree_social_2.sin",2,3.5321,1512402581805220352
"GEN-BA",100,90,"100_ep5_degree_social_2.sin",3,5.7105,1512402585353894400
"GEN-BA",100,86,"100_ep5_degree_social_2.sin",4,7.6054,1512402591085062144
"GEN-BA",100,82,"100_ep5_degree_social_2.sin",5,8.0016,1512402598701845504
"GEN-BA",100,79,"100_ep5_degree_social_2.sin",6,8.0202,1512402606715218432
"GEN-BA",100,75,"100_ep5_degree_social_2.sin",7,7.8062,1512402614747123200
"GEN-BA",100,71,"100_ep5_degree_social_2.sin",8,7.6852,1512402622565046784
"GEN-BA",100,67,"100_ep5_degree_social_2.sin",9,8.3403,1512402630262033408
"GEN-BA",100,63,"100_ep5_degree_social_2.sin",10,7.4933,1512402638621014272
"GEN-BA",100,98,"100_ep7_degree_social_7.sin",1,2.2992,1512402646126909696
"GEN-BA",100,95,"100_ep7_degree_social_7.sin",2,3.1007,1512402648446373632
"GEN-BA",100,93,"100_ep7_degree_social_7.sin",3,3.83,1512402651559119872
"GEN-BA",100,90,"100_ep7_degree_social_7.sin",4,4.0903,1512402655409696512
"GEN-BA",100,87,"100_ep7_degree_social_7.sin",5,5.0566,1512402659520610816
"GEN-BA",100,85,"100_ep7_degree_social_7.sin",6,5.0499,1512402664598487296
"GEN-BA",100,82,"100_ep7_degree_social_7.sin",7,4.8351,1512402669660038656
"GEN-BA",100,79,"100_ep7_degree_social_7.sin",8,5.9276,1512402674516509440
"GEN-BA",100,77,"100_ep7_degree_social_7.sin",9,8.9014,1512402680466042624
"GEN-BA",100,74,"100_ep7_degree_social_7.sin",10,6.785,1512402689389479168
"GEN-BA",100,97,"100_ep4_degree_social_4.sin",1,2.4593,1512402696187155456
"GEN-BA",100,93,"100_ep4_degree_social_4.sin",2,4.1105,1512402698666595328
"GEN-BA",100,89,"100_ep4_degree_social_4.sin",3,5.9391,1512402702788350976
"GEN-BA",100,85,"100_ep4_degree_social_4.sin",4,6.4782,1512402708738865664
"GEN-BA",100,81,"100_ep4_degree_social_4.sin",5,8.4968,1512402715228428544
"GEN-BA",100,76,"100_ep4_degree_social_4.sin",6,5.9484,1512402723741902080
"GEN-BA",100,72,"100_ep4_degree_social_4.sin",7,5.7524,1512402729701590784
"GEN-BA",100,67,"100_ep4_degree_social_4.sin",8,7.934,1512402735474787328
"GEN-BA",100,62,"100_ep4_degree_social_4.sin",9,6.2255,1512402743420685056
"GEN-BA",100,57,"100_ep4_degree_social_4.sin",10,6.1687,1512402749657846016
"GEN-BA",100,97,"100_ep7_degree_social_1.sin",1,4.0452,1512402755844112384
"GEN-BA",100,94,"100_ep7_degree_social_1.sin",2,3.3884,1512402759910145280
"GEN-BA",100,91,"100_ep7_degree_social_1.sin",3,3.9248,1512402763310184960
"GEN-BA",100,88,"100_ep7_degree_social_1.sin",4,4.4284,1512402767255645184
"GEN-BA",100,86,"100_ep7_degree_social_1.sin",5,4.5713,1512402771695638528
"GEN-BA",100,83,"100_ep7_degree_social_1.sin",6,5.8972,1512402776278684160
"GEN-BA",100,80,"100_ep7_degree_social_1.sin",7,5.8805,1512402782187960832
"GEN-BA",100,77,"100_ep7_degree_social_1.sin",8,7.0872,1512402788084294912
"GEN-BA",100,74,"100_ep7_degree_social_1.sin",9,5.8228,1512402795183677440
"GEN-BA",100,71,"100_ep7_degree_social_1.sin",10,6.259,1512402801018643200
"GEN-BA",100,97,"100_ep4_degree_social_8.sin",1,2.6601,1512402807289724160
"GEN-BA",100,92,"100_ep4_degree_social_8.sin",2,3.7847,1512402809969457152
"GEN-BA",100,88,"100_ep4_degree_social_8.sin",3,6.9746,1512402813774391808
"GEN-BA",100,84,"100_ep4_degree_social_8.sin",4,7.8881,1512402820769096960
"GEN-BA",100,79,"100_ep4_degree_social_8.sin",5,8.2323,1512402828668896000
"GEN-BA",100,74,"100_ep4_degree_social_8.sin",6,9.0398,1512402836922532352
"GEN-BA",100,69,"100_ep4_degree_social_8.sin",7,9.0658,1512402845974284800
"GEN-BA",100,63,"100_ep4_degree_social_8.sin",8,8.8061,1512402855051695360
"GEN-BA",100,55,"100_ep4_degree_social_8.sin",9,7.467,1512402863869373184
"GEN-BA",100,46,"100_ep4_degree_social_8.sin",10,7.7623,1512402871348393472
"GEN-BA",100,97,"100_ep5_degree_social_9.sin",1,2.8672,1512402879132391936
"GEN-BA",100,94,"100_ep5_degree_social_9.sin",2,2.9079,1512402882015705600
"GEN-BA",100,90,"100_ep5_degree_social_9.sin",3,3.5506,1512402884935010816
"GEN-BA",100,87,"100_ep5_degree_social_9.sin",4,4.3316,1512402888502028800
"GEN-BA",100,84,"100_ep5_degree_social_9.sin",5,5.6972,1512402892854320128
"GEN-BA",100,81,"100_ep5_degree_social_9.sin",6,5.2647,1512402898572329728
"GEN-BA",100,78,"100_ep5_degree_social_9.sin",7,5.8134,1512402903857853952
"GEN-BA",100,75,"100_ep5_degree_social_9.sin",8,6.1367,1512402909682967808
"GEN-BA",100,72,"100_ep5_degree_social_9.sin",9,6.1877,1512402915833829120
"GEN-BA",100,69,"100_ep5_degree_social_9.sin",10,6.9084,1512402922042644736
"GEN-BA",100,97,"100_ep4_degree_social_7.sin",1,2.5189,1512402928962754048
"GEN-BA",100,92,"100_ep4_degree_social_7.sin",2,4.1851,1512402931492805632
"GEN-BA",100,88,"100_ep4_degree_social_7.sin",3,7.4413,1512402935689041664
