"set","n","result","instance","D","runtime","seed"
"BBGRL",500,1,"500_ep0.025_0_gilbert_4.in",8,8.1555,1503740016161122816
"BBGRL",500,1,"500_ep0.025_0_gilbert_4.in",9,7.9437,1503740024571391488
"BBGRL",500,1,"500_ep0.025_0_gilbert_4.in",10,8.5457,1503740032750605312
"BBGRL",500,493,"500_ep0.015_0_gilbert_1.in",1,21.2699,1503740041764595712
"BBGRL",500,486,"500_ep0.015_0_gilbert_1.in",2,83.5325,1503740063270725120
"BBGRL",500,479,"500_ep0.015_0_gilbert_1.in",3,83.5543,1503740147117014784
"BBGRL",500,472,"500_ep0.015_0_gilbert_1.in",4,83.5712,1503740230977758464
"BBGRL",500,465,"500_ep0.015_0_gilbert_1.in",5,83.5389,1503740314837865984
"BBGRL",500,455,"500_ep0.015_0_gilbert_1.in",6,83.6076,1503740398618313984
"BBGRL",500,2,"500_ep0.015_0_gilbert_1.in",7,14.3224,1503740482568179712
"BBGRL",500,1,"500_ep0.015_0_gilbert_1.in",8,6.1852,1503740497125326080
"BBGRL",500,1,"500_ep0.015_0_gilbert_1.in",9,6.4818,1503740503776074240
"BBGRL",500,1,"500_ep0.015_0_gilbert_1.in",10,6.3411,1503740510723803136
"BBGRL",100,94,"100_ep0.075_0_gilbert_10.in",1,13.7822,1503740517090172160
"BBGRL",100,88,"100_ep0.075_0_gilbert_10.in",2,16.7526,1503740530884567808
"BBGRL",100,1,"100_ep0.075_0_gilbert_10.in",3,1.1098,1503740547652905472
"BBGRL",100,1,"100_ep0.075_0_gilbert_10.in",4,0.9982,1503740548774176256
"BBGRL",100,1,"100_ep0.075_0_gilbert_10.in",5,1.0013,1503740549783846400
"BBGRL",100,1,"100_ep0.075_0_gilbert_10.in",6,1.002,1503740550796544256
"BBGRL",100,1,"100_ep0.075_0_gilbert_10.in",7,1.0419,1503740551810307840
"BBGRL",100,1,"100_ep0.075_0_gilbert_10.in",8,1.0001,1503740552863722752
"BBGRL",100,1,"100_ep0.075_0_gilbert_10.in",9,1.2552,1503740553875657472
"BBGRL",100,1,"100_ep0.075_0_gilbert_10.in",10,0.9955,1503740555142626816
"BBGRL",100,90,"100_ep0.05_0_gilbert_8.in",1,13.3959,1503740556149882624
"BBGRL",100,81,"100_ep0.05_0_gilbert_8.in",2,16.7492,1503740569558018048
"BBGRL",100,4,"100_ep0.05_0_gilbert_8.in",3,3.6511,1503740586328304896
"BBGRL",100,2,"100_ep0.05_0_gilbert_8.in",4,1.6896,1503740589991168512
"BBGRL",100,1,"100_ep0.05_0_gilbert_8.in",5,0.8097,1503740591692334848
"BBGRL",100,1,"100_ep0.05_0_gilbert_8.in",6,0.8074,1503740592513734656
"BBGRL",100,1,"100_ep0.05_0_gilbert_8.in",7,0.8088,1503740593332323840
"BBGRL",100,1,"100_ep0.05_0_gilbert_8.in",8,0.8123,1503740594152261120
"BBGRL",100,1,"100_ep0.05_0_gilbert_8.in",9,0.8038,1503740594976091392
"BBGRL",100,1,"100_ep0.05_0_gilbert_8.in",10,0.8057,1503740595791157504
"BBGRL",100,96,"100_ep0.1_0_gilbert_6.in",1,3.02,1503740596608550656
"BBGRL",100,92,"100_ep0.1_0_gilbert_6.in",2,16.7166,1503740599650503936
"BBGRL",100,87,"100_ep0.1_0_gilbert_6.in",3,16.7182,1503740616387207424
"BBGRL",100,82,"100_ep0.1_0_gilbert_6.in",4,16.7331,1503740633120456960
"BBGRL",100,77,"100_ep0.1_0_gilbert_6.in",5,16.7117,1503740649868528896
"BBGRL",100,67,"100_ep0.1_0_gilbert_6.in",6,16.7363,1503740666596370944
"BBGRL",100,2,"100_ep0.1_0_gilbert_6.in",7,4.4484,1503740683348198656
"BBGRL",100,1,"100_ep0.1_0_gilbert_6.in",8,1.8603,1503740687818291968
"BBGRL",100,1,"100_ep0.1_0_gilbert_6.in",9,1.7958,1503740689690561792
"BBGRL",100,1,"100_ep0.1_0_gilbert_6.in",10,1.5402,1503740691497885696
"BBGRL",100,96,"100_ep0.1_0_gilbert_8.in",1,3.3222,1503740693049977088
"BBGRL",100,91,"100_ep0.1_0_gilbert_8.in",2,13.5014,1503740696390070528
"BBGRL",100,87,"100_ep0.1_0_gilbert_8.in",3,16.7404,1503740709906564608
"BBGRL",100,82,"100_ep0.1_0_gilbert_8.in",4,16.7208,1503740726659346944
"BBGRL",100,77,"100_ep0.1_0_gilbert_8.in",5,16.7372,1503740743392988928
"BBGRL",100,72,"100_ep0.1_0_gilbert_8.in",6,16.7283,1503740760149870848
"BBGRL",100,61,"100_ep0.1_0_gilbert_8.in",7,16.7328,1503740776892749312
"BBGRL",100,2,"100_ep0.1_0_gilbert_8.in",8,4.1999,1503740793642866944
"BBGRL",100,1,"100_ep0.1_0_gilbert_8.in",9,1.856,1503740797856584448
"BBGRL",100,1,"100_ep0.1_0_gilbert_8.in",10,1.6084,1503740799724512768
"BBGRL",100,95,"100_ep0.075_0_gilbert_5.in",1,10.0322,1503740801344820992
"BBGRL",100,88,"100_ep0.075_0_gilbert_5.in",2,16.7438,1503740811388964096
"BBGRL",100,83,"100_ep0.075_0_gilbert_5.in",3,16.7165,1503740828150595840
"BBGRL",100,74,"100_ep0.075_0_gilbert_5.in",4,16.752,1503740844881823744
"BBGRL",100,2,"100_ep0.075_0_gilbert_5.in",5,3.3392,1503740861646731520
"BBGRL",100,1,"100_ep0.075_0_gilbert_5.in",6,1.5765,1503740865007095552
"BBGRL",100,1,"100_ep0.075_0_gilbert_5.in",7,1.1513,1.503740866595e+18
"BBGRL",100,1,"100_ep0.075_0_gilbert_5.in",8,1.4043,1503740867758162432
"BBGRL",100,1,"100_ep0.075_0_gilbert_5.in",9,1.401,1503740869174254080
"BBGRL",100,1,"100_ep0.075_0_gilbert_5.in",10,1.1346,1503740870586705664
"BBGRL",100,96,"100_ep0.1_0_gilbert_3.in",1,2.8034,1503740871732782592
"BBGRL",100,92,"100_ep0.1_0_gilbert_3.in",2,16.7447,1.503740874549e+18
"BBGRL",100,86,"100_ep0.1_0_gilbert_3.in",3,16.7416,1503740891308737280
"BBGRL",100,82,"100_ep0.1_0_gilbert_3.in",4,16.7164,1503740908063222016
"BBGRL",100,76,"100_ep0.1_0_gilbert_3.in",5,16.711,1503740924792131840
"BBGRL",100,72,"100_ep0.1_0_gilbert_3.in",6,16.7359,1503740941517036544
"BBGRL",100,64,"100_ep0.1_0_gilbert_3.in",7,16.7564,1503740958268657664
"BBGRL",100,11,"100_ep0.1_0_gilbert_3.in",8,16.7495,1503740975038487808
"BBGRL",100,2,"100_ep0.1_0_gilbert_3.in",9,4.0998,1503740991804551168
"BBGRL",100,1,"100_ep0.1_0_gilbert_3.in",10,1.9858,1503740995916184064
"BBGRL",100,92,"100_ep0.05_0_gilbert_4.in",1,8.5025,1503740997913800704
"BBGRL",100,80,"100_ep0.05_0_gilbert_4.in",2,16.7105,1503741006428474880
"BBGRL",100,2,"100_ep0.05_0_gilbert_4.in",3,2.3863,1503741023152457216
"BBGRL",100,1,"100_ep0.05_0_gilbert_4.in",4,1.3223,1503741025559617792
"BBGRL",100,1,"100_ep0.05_0_gilbert_4.in",5,0.8795,1503741026893303296
"BBGRL",100,1,"100_ep0.05_0_gilbert_4.in",6,0.8807,1503741027784184320
"BBGRL",100,1,"100_ep0.05_0_gilbert_4.in",7,0.8733,1503741028676247808
"BBGRL",100,1,"100_ep0.05_0_gilbert_4.in",8,0.8799,1503741029560981248
"BBGRL",100,1,"100_ep0.05_0_gilbert_4.in",9,1.1291,1503741030452481280
"BBGRL",100,1,"100_ep0.05_0_gilbert_4.in",10,0.8651,1503741031593408000
"BBGRL",100,92,"100_ep0.05_0_gilbert_5.in",1,3.8947,1503741032469919488
"BBGRL",100,85,"100_ep0.05_0_gilbert_5.in",2,16.7188,1503741036379037184
"BBGRL",100,77,"100_ep0.05_0_gilbert_5.in",3,16.7198,1503741053112371968
"BBGRL",100,63,"100_ep0.05_0_gilbert_5.in",4,16.7097,1503741069846688768
"BBGRL",100,12,"100_ep0.05_0_gilbert_5.in",5,12.7106,1503741086568775936
"BBGRL",100,4,"100_ep0.05_0_gilbert_5.in",6,3.6801,1503741099297005312
"BBGRL",100,3,"100_ep0.05_0_gilbert_5.in",7,2.4537,1503741102989090048
"BBGRL",100,2,"100_ep0.05_0_gilbert_5.in",8,1.9677,1503741105454627584
"BBGRL",100,1,"100_ep0.05_0_gilbert_5.in",9,1.4634,1503741107433800448
"BBGRL",100,1,"100_ep0.05_0_gilbert_5.in",10,1.2076,1503741108908793600
"BBGRL",100,91,"100_ep0.05_0_gilbert_2.in",1,6.2754,1503741110127898624
"BBGRL",100,80,"100_ep0.05_0_gilbert_2.in",2,16.7145,1503741116424346112
"BBGRL",100,2,"100_ep0.05_0_gilbert_2.in",3,2.2939,1503741133151215104
"BBGRL",100,1,"100_ep0.05_0_gilbert_2.in",4,1.1146,1503741135459409664
"BBGRL",100,1,"100_ep0.05_0_gilbert_2.in",5,0.8782,1503741136585315840
"BBGRL",100,1,"100_ep0.05_0_gilbert_2.in",6,1.2965,1503741137484125952
"BBGRL",100,1,"100_ep0.05_0_gilbert_2.in",7,0.9236,1503741138792099328
"BBGRL",100,1,"100_ep0.05_0_gilbert_2.in",8,0.8703,1503741139727102720
"BBGRL",100,1,"100_ep0.05_0_gilbert_2.in",9,1.1162,1503741140608955904
"BBGRL",100,1,"100_ep0.05_0_gilbert_2.in",10,1.1131,1503741141736706816
"BBGRL",100,95,"100_ep0.075_0_gilbert_6.in",1,3.6726,1503741142861349888
"BBGRL",100,89,"100_ep0.075_0_gilbert_6.in",2,16.715,1503741146554797056
"BBGRL",100,83,"100_ep0.075_0_gilbert_6.in",3,16.7189,1503741163284640512
"BBGRL",100,77,"100_ep0.075_0_gilbert_6.in",4,16.7226,1503741180018476032
"BBGRL",100,65,"100_ep0.075_0_gilbert_6.in",5,16.8164,1503741196757661952
"BBGRL",100,2,"100_ep0.075_0_gilbert_6.in",6,3.6085,1503741213591043584
"BBGRL",100,1,"100_ep0.075_0_gilbert_6.in",7,1.6327,1503741217220839936
"BBGRL",100,1,"100_ep0.075_0_gilbert_6.in",8,1.5086,1503741218865392384
"BBGRL",100,1,"100_ep0.075_0_gilbert_6.in",9,1.5065,1503741220385749248
"BBGRL",100,1,"100_ep0.075_0_gilbert_6.in",10,1.2633,1503741221904108800
"BBGRL",100,96,"100_ep0.1_0_gilbert_4.in",1,3.4161,1503741223179265536
"BBGRL",100,91,"100_ep0.1_0_gilbert_4.in",2,11.5246,1503741226609902592
"BBGRL",100,87,"100_ep0.1_0_gilbert_4.in",3,16.7302,1503741238146733568
"BBGRL",100,82,"100_ep0.1_0_gilbert_4.in",4,16.7247,1503741254900263168
"BBGRL",100,77,"100_ep0.1_0_gilbert_4.in",5,16.7202,1503741271638063360
"BBGRL",100,72,"100_ep0.1_0_gilbert_4.in",6,16.7212,1503741288371374592
"BBGRL",100,66,"100_ep0.1_0_gilbert_4.in",7,16.735,1503741305109330432
"BBGRL",100,52,"100_ep0.1_0_gilbert_4.in",8,16.8359,1503741321857675776
"BBGRL",100,2,"100_ep0.1_0_gilbert_4.in",9,4.353,1503741338710045696
"BBGRL",100,1,"100_ep0.1_0_gilbert_4.in",10,2.1554,1503741343084294912
"BBGRL",100,94,"100_ep0.075_0_gilbert_9.in",1,16.7199,1503741345251294976
"BBGRL",100,88,"100_ep0.075_0_gilbert_9.in",2,16.7579,1503741361986513408
"BBGRL",100,2,"100_ep0.075_0_gilbert_9.in",3,2.8776,1503741378762411776
"BBGRL",100,1,"100_ep0.075_0_gilbert_9.in",4,1.3721,1503741381661628928
"BBGRL",100,1,"100_ep0.075_0_gilbert_9.in",5,1.093,1503741383046928896
"BBGRL",100,1,"100_ep0.075_0_gilbert_9.in",6,0.9727,1503741384151284736
"BBGRL",100,1,"100_ep0.075_0_gilbert_9.in",7,0.9798,1503741385135904256
"BBGRL",100,1,"100_ep0.075_0_gilbert_9.in",8,0.9642,1503741386127094784
"BBGRL",100,1,"100_ep0.075_0_gilbert_9.in",9,0.9653,1503741387102658048
"BBGRL",100,1,"100_ep0.075_0_gilbert_9.in",10,1.0029,1503741388079832320
"BBGRL",100,96,"100_ep0.1_0_gilbert_10.in",1,14.884,1503741389094404608
"BBGRL",100,90,"100_ep0.1_0_gilbert_10.in",2,16.7724,1503741404001065472
"BBGRL",100,1,"100_ep0.1_0_gilbert_10.in",3,1.3868,1503741420788800512
"BBGRL",100,1,"100_ep0.1_0_gilbert_10.in",4,1.1171,1503741422187216128
"BBGRL",100,1,"100_ep0.1_0_gilbert_10.in",5,1.1206,1503741423315914752
"BBGRL",100,1,"100_ep0.1_0_gilbert_10.in",6,1.1408,1503741424448520960
"BBGRL",100,1,"100_ep0.1_0_gilbert_10.in",7,1.1248,1503741425600835584
"BBGRL",100,1,"100_ep0.1_0_gilbert_10.in",8,1.1896,1503741426737547264
"BBGRL",100,1,"100_ep0.1_0_gilbert_10.in",9,1.2101,1503741427938969600
"BBGRL",100,1,"100_ep0.1_0_gilbert_10.in",10,1.1166,1503741429160768768
"BBGRL",100,95,"100_ep0.075_0_gilbert_4.in",1,3.8625,1503741430289011968
"BBGRL",100,89,"100_ep0.075_0_gilbert_4.in",2,16.713,1503741434173248000
"BBGRL",100,83,"100_ep0.075_0_gilbert_4.in",3,16.7251,1503741450898413312
"BBGRL",100,75,"100_ep0.075_0_gilbert_4.in",4,16.7496,1503741467646619648
"BBGRL",100,65,"100_ep0.075_0_gilbert_4.in",5,16.7216,1503741484411346688
"BBGRL",100,5,"100_ep0.075_0_gilbert_4.in",6,6.1622,1503741501148015104
"BBGRL",100,2,"100_ep0.075_0_gilbert_4.in",7,2.6084,1503741507329416704
"BBGRL",100,1,"100_ep0.075_0_gilbert_4.in",8,1.5257,1503741509949901568
"BBGRL",100,1,"100_ep0.075_0_gilbert_4.in",9,1.2746,1503741511486962176
"BBGRL",100,1,"100_ep0.075_0_gilbert_4.in",10,1.2703,1503741512773010432
"BBGRL",100,89,"100_ep0.05_0_gilbert_10.in",1,3.9426,1503741514054603520
"BBGRL",100,80,"100_ep0.05_0_gilbert_10.in",2,16.7252,1503741518009211392
"BBGRL",100,67,"100_ep0.05_0_gilbert_10.in",3,16.7161,1503741534746792448
"BBGRL",100,7,"100_ep0.05_0_gilbert_10.in",4,10.5754,1503741551475363584
"BBGRL",100,3,"100_ep0.05_0_gilbert_10.in",5,3.1402,1503741562072737024
"BBGRL",100,2,"100_ep0.05_0_gilbert_10.in",6,1.9607,1503741565224786944
"BBGRL",100,1,"100_ep0.05_0_gilbert_10.in",7,1.353,1503741567206219520
"BBGRL",100,1,"100_ep0.05_0_gilbert_10.in",8,0.9773,1503741568570605824
"BBGRL",100,1,"100_ep0.05_0_gilbert_10.in",9,0.9809,1503741569559069696
"BBGRL",100,1,"100_ep0.05_0_gilbert_10.in",10,0.9786,1503741570551665920
"BBGRL",100,90,"100_ep0.05_0_gilbert_7.in",1,16.7214,1503741571541483008
"BBGRL",100,4,"100_ep0.05_0_gilbert_7.in",2,2.3445,1503741588275968000
"BBGRL",100,1,"100_ep0.05_0_gilbert_7.in",3,0.7381,1503741590632087296
"BBGRL",100,1,"100_ep0.05_0_gilbert_7.in",4,0.8207,1503741591381821440
"BBGRL",100,1,"100_ep0.05_0_gilbert_7.in",5,0.7382,1503741592213769728
"BBGRL",100,1,"100_ep0.05_0_gilbert_7.in",6,0.779,1503741592963828992
"BBGRL",100,1,"100_ep0.05_0_gilbert_7.in",7,0.729,1503741593754321664
"BBGRL",100,1,"100_ep0.05_0_gilbert_7.in",8,0.7395,1503741594494487552
"BBGRL",100,1,"100_ep0.05_0_gilbert_7.in",9,0.7602,1503741595245512192
"BBGRL",100,1,"100_ep0.05_0_gilbert_7.in",10,0.7293,1503741596017070336
"BBGRL",100,92,"100_ep0.05_0_gilbert_6.in",1,5.0211,1503741596757795840
"BBGRL",100,83,"100_ep0.05_0_gilbert_6.in",2,16.7108,1503741601790915072
"BBGRL",100,69,"100_ep0.05_0_gilbert_6.in",3,16.7259,1503741618525332480
"BBGRL",100,4,"100_ep0.05_0_gilbert_6.in",4,4.6259,1503741635264198656
"BBGRL",100,2,"100_ep0.05_0_gilbert_6.in",5,2.1887,1503741639911470592
"BBGRL",100,1,"100_ep0.05_0_gilbert_6.in",6,1.4848,1503741642121014016
"BBGRL",100,1,"100_ep0.05_0_gilbert_6.in",7,1.0761,1503741643617123072
"BBGRL",100,1,"100_ep0.05_0_gilbert_6.in",8,1.3274,1503741644704592640
"BBGRL",100,1,"100_ep0.05_0_gilbert_6.in",9,1.1593,1503741646044470016
"BBGRL",100,1,"100_ep0.05_0_gilbert_6.in",10,1.0665,1503741647215085824
"BBGRL",100,96,"100_ep0.1_0_gilbert_9.in",1,3.2642,1503741648293111808
"BBGRL",100,91,"100_ep0.1_0_gilbert_9.in",2,7.4331,1503741651579771904
"BBGRL",100,87,"100_ep0.1_0_gilbert_9.in",3,16.7234,1503741659033696000
"BBGRL",100,82,"100_ep0.1_0_gilbert_9.in",4,16.7316,1503741675772671744
"BBGRL",100,78,"100_ep0.1_0_gilbert_9.in",5,16.7336,1503741692519137536
"BBGRL",100,73,"100_ep0.1_0_gilbert_9.in",6,16.7308,1503741709268749568
"BBGRL",100,68,"100_ep0.1_0_gilbert_9.in",7,16.736,1503741726016389888
"BBGRL",100,58,"100_ep0.1_0_gilbert_9.in",8,16.766,1503741742771747840
"BBGRL",100,31,"100_ep0.1_0_gilbert_9.in",9,16.7763,1503741759550391296
"BBGRL",100,3,"100_ep0.1_0_gilbert_9.in",10,5.1377,1503741776340750592
"BBGRL",100,97,"100_ep0.1_0_gilbert_1.in",1,3.7788,1503741781500105984
"BBGRL",100,93,"100_ep0.1_0_gilbert_1.in",2,6.4757,1503741785300740864
"BBGRL",100,89,"100_ep0.1_0_gilbert_1.in",3,16.7344,1503741791799070208
"BBGRL",100,84,"100_ep0.1_0_gilbert_1.in",4,16.7267,1503741808547164928
"BBGRL",100,80,"100_ep0.1_0_gilbert_1.in",5,16.7215,1503741825291082240
"BBGRL",100,75,"100_ep0.1_0_gilbert_1.in",6,16.7149,1503741842024879360
"BBGRL",100,68,"100_ep0.1_0_gilbert_1.in",7,16.7262,1503741858755726592
"BBGRL",100,62,"100_ep0.1_0_gilbert_1.in",8,16.7259,1503741875500888064
"BBGRL",100,57,"100_ep0.1_0_gilbert_1.in",9,16.7351,1503741892241453568
"BBGRL",100,44,"100_ep0.1_0_gilbert_1.in",10,16.8048,1503741908990110464
"BBGRL",100,96,"100_ep0.1_0_gilbert_2.in",1,3.0758,1503741925810735872
"BBGRL",100,91,"100_ep0.1_0_gilbert_2.in",2,9.9117,1503741928898694144
"BBGRL",100,86,"100_ep0.1_0_gilbert_2.in",3,16.7186,1503741938822891520
"BBGRL",100,81,"100_ep0.1_0_gilbert_2.in",4,16.7364,1503741955556755456
"BBGRL",100,76,"100_ep0.1_0_gilbert_2.in",5,16.7257,1503741972310042624
"BBGRL",100,69,"100_ep0.1_0_gilbert_2.in",6,16.7428,1503741989050517760
"BBGRL",100,47,"100_ep0.1_0_gilbert_2.in",7,16.7482,1503742005806036480
"BBGRL",100,2,"100_ep0.1_0_gilbert_2.in",8,3.7598,1503742022572028160
"BBGRL",100,1,"100_ep0.1_0_gilbert_2.in",9,1.8223,1503742026343816704
"BBGRL",100,1,"100_ep0.1_0_gilbert_2.in",10,1.5756,1503742028179498752
"BBGRL",100,94,"100_ep0.075_0_gilbert_8.in",1,4.5371,1503742029766705408
"BBGRL",100,89,"100_ep0.075_0_gilbert_8.in",2,16.7467,1503742034325608192
"BBGRL",100,83,"100_ep0.075_0_gilbert_8.in",3,16.718,1503742051087053824
"BBGRL",100,76,"100_ep0.075_0_gilbert_8.in",4,16.7239,1503742067820114688
"BBGRL",100,62,"100_ep0.075_0_gilbert_8.in",5,16.7421,1503742084566505984
"BBGRL",100,2,"100_ep0.075_0_gilbert_8.in",6,3.0436,1503742101331773952
"BBGRL",100,1,"100_ep0.075_0_gilbert_8.in",7,1.5053,1503742104387240960
"BBGRL",100,1,"100_ep0.075_0_gilbert_8.in",8,1.2474,1503742105904150528
"BBGRL",100,1,"100_ep0.075_0_gilbert_8.in",9,1.4902,1503742107163164160
"BBGRL",100,1,"100_ep0.075_0_gilbert_8.in",10,1.2455,1503742108664880384
"BBGRL",100,94,"100_ep0.075_0_gilbert_1.in",1,3.5311,1503742109922483968
"BBGRL",100,89,"100_ep0.075_0_gilbert_1.in",2,14.1584,1503742113474886144
"BBGRL",100,84,"100_ep0.075_0_gilbert_1.in",3,16.7112,1503742127645664256
"BBGRL",100,77,"100_ep0.075_0_gilbert_1.in",4,16.7193,1503742144373462272
"BBGRL",100,69,"100_ep0.075_0_gilbert_1.in",5,16.7276,1503742161109369600
"BBGRL",100,60,"100_ep0.075_0_gilbert_1.in",6,16.7237,1503742177850196992
"BBGRL",100,6,"100_ep0.075_0_gilbert_1.in",7,7.34,1503742194586701824
"BBGRL",100,3,"100_ep0.075_0_gilbert_1.in",8,4.2757,1503742201948309504
"BBGRL",100,2,"100_ep0.075_0_gilbert_1.in",9,2.6508,1503742206245545216
"BBGRL",100,1,"100_ep0.075_0_gilbert_1.in",10,1.7257,1503742208908182528
"BBGRL",100,90,"100_ep0.05_0_gilbert_9.in",1,8.8134,1503742210645518592
"BBGRL",100,80,"100_ep0.05_0_gilbert_9.in",2,16.7138,1503742219471881216
"BBGRL",100,68,"100_ep0.05_0_gilbert_9.in",3,16.7106,1503742236197953280
"BBGRL",100,6,"100_ep0.05_0_gilbert_9.in",4,5.9819,1503742252921058560
"BBGRL",100,2,"100_ep0.05_0_gilbert_9.in",5,2.2602,1503742258924562944
"BBGRL",100,1,"100_ep0.05_0_gilbert_9.in",6,1.4147,1503742261205650688
"BBGRL",100,1,"100_ep0.05_0_gilbert_9.in",7,1.046,1503742262631773696
"BBGRL",100,1,"100_ep0.05_0_gilbert_9.in",8,1.0474,1503742263689444352
"BBGRL",100,1,"100_ep0.05_0_gilbert_9.in",9,1.057,1503742264748204544
"BBGRL",100,1,"100_ep0.05_0_gilbert_9.in",10,1.3013,1503742265816436992
"BBGRL",100,96,"100_ep0.1_0_gilbert_7.in",1,3.7427,1503742267129259008
"BBGRL",100,91,"100_ep0.1_0_gilbert_7.in",2,16.7296,1503742270893939712
"BBGRL",100,87,"100_ep0.1_0_gilbert_7.in",3,16.7136,1503742287637856256
"BBGRL",100,81,"100_ep0.1_0_gilbert_7.in",4,16.746,1503742304363371776
"BBGRL",100,75,"100_ep0.1_0_gilbert_7.in",5,16.7707,1503742321124495360
"BBGRL",100,3,"100_ep0.1_0_gilbert_7.in",6,12.3798,1503742337911275520
"BBGRL",100,1,"100_ep0.1_0_gilbert_7.in",7,1.7433,1503742350313172480
"BBGRL",100,1,"100_ep0.1_0_gilbert_7.in",8,1.4676,1503742352068211200
"BBGRL",100,1,"100_ep0.1_0_gilbert_7.in",9,1.881,1503742353557231104
"BBGRL",100,1,"100_ep0.1_0_gilbert_7.in",10,1.4184,1503742355450077440
"BBGRL",100,95,"100_ep0.075_0_gilbert_7.in",1,5.3996,1503742356880415744
"BBGRL",100,88,"100_ep0.075_0_gilbert_7.in",2,16.7172,1503742362298073088
"BBGRL",100,2,"100_ep0.075_0_gilbert_7.in",3,2.6654,1503742379030105344
"BBGRL",100,1,"100_ep0.075_0_gilbert_7.in",4,1.2797,1503742381708076032
"BBGRL",100,1,"100_ep0.075_0_gilbert_7.in",5,1.0876,1503742383000888832
"BBGRL",100,1,"100_ep0.075_0_gilbert_7.in",6,0.9952,1503742384099810816
"BBGRL",100,1,"100_ep0.075_0_gilbert_7.in",7,0.9935,1503742385106684672
"BBGRL",100,1,"100_ep0.075_0_gilbert_7.in",8,1.0371,1.503742386112e+18
"BBGRL",100,1,"100_ep0.075_0_gilbert_7.in",9,1.0016,1503742387160606720
"BBGRL",100,1,"100_ep0.075_0_gilbert_7.in",10,1.2436,1503742388174052864
"BBGRL",100,96,"100_ep0.1_0_gilbert_5.in",1,3.5972,1503742389429490688
"BBGRL",100,92,"100_ep0.1_0_gilbert_5.in",2,10.4464,1503742393048707840
"BBGRL",100,87,"100_ep0.1_0_gilbert_5.in",3,16.7905,1503742403509740544
"BBGRL",100,82,"100_ep0.1_0_gilbert_5.in",4,16.714,1503742420322600704
"BBGRL",100,78,"100_ep0.1_0_gilbert_5.in",5,16.7248,1503742437051950592
"BBGRL",100,72,"100_ep0.1_0_gilbert_5.in",6,16.7427,1503742453791594752
"BBGRL",100,66,"100_ep0.1_0_gilbert_5.in",7,16.7376,1503742470548610304
"BBGRL",100,60,"100_ep0.1_0_gilbert_5.in",8,16.7315,1503742487304020480
"BBGRL",100,28,"100_ep0.1_0_gilbert_5.in",9,16.7298,1503742504051651840
"BBGRL",100,3,"100_ep0.1_0_gilbert_5.in",10,5.3126,1503742520794991872
"BBGRL",100,90,"100_ep0.05_0_gilbert_1.in",1,12.5135,1503742526129089024
"BBGRL",100,75,"100_ep0.05_0_gilbert_1.in",2,16.7593,1503742538658069248
"BBGRL",100,1,"100_ep0.05_0_gilbert_1.in",3,0.8008,1503742555429817856
"BBGRL",100,1,"100_ep0.05_0_gilbert_1.in",4,0.7958,1.503742556242e+18
"BBGRL",100,1,"100_ep0.05_0_gilbert_1.in",5,0.8209,1503742557049396736
"BBGRL",100,1,"100_ep0.05_0_gilbert_1.in",6,1.0456,1503742557881863168
"BBGRL",100,1,"100_ep0.05_0_gilbert_1.in",7,0.7955,1503742558938942464
"BBGRL",100,1,"100_ep0.05_0_gilbert_1.in",8,0.7921,1503742559745729280
"BBGRL",100,1,"100_ep0.05_0_gilbert_1.in",9,0.7824,1503742560549123072
"BBGRL",100,1,"100_ep0.05_0_gilbert_1.in",10,0.7914,1503742561342733568
"BBGRL",100,95,"100_ep0.075_0_gilbert_3.in",1,3.0595,1503742562145849856
"BBGRL",100,89,"100_ep0.075_0_gilbert_3.in",2,11.36,1503742565217295616
"BBGRL",100,83,"100_ep0.075_0_gilbert_3.in",3,16.7425,1503742576592414208
"BBGRL",100,76,"100_ep0.075_0_gilbert_3.in",4,16.6827,1.503742593357e+18
"BBGRL",100,66,"100_ep0.075_0_gilbert_3.in",5,16.7109,1503742610056135936
"BBGRL",100,54,"100_ep0.075_0_gilbert_3.in",6,16.9039,1503742626779817216
"BBGRL",100,4,"100_ep0.075_0_gilbert_3.in",7,4.0411,1503742643698437376
"BBGRL",100,3,"100_ep0.075_0_gilbert_3.in",8,3.9147,1503742647751889408
"BBGRL",100,2,"100_ep0.075_0_gilbert_3.in",9,2.5444,1503742651678285056
"BBGRL",100,1,"100_ep0.075_0_gilbert_3.in",10,1.3839,1503742654234299136
"BBGRL",100,93,"100_ep0.05_0_gilbert_3.in",1,4.9271,1503742655629850880
"BBGRL",100,85,"100_ep0.05_0_gilbert_3.in",2,16.7132,1503742660569072896
"BBGRL",100,74,"100_ep0.05_0_gilbert_3.in",3,16.742,1503742677294828800
"BBGRL",100,58,"100_ep0.05_0_gilbert_3.in",4,16.7997,1503742694048891136
"BBGRL",100,3,"100_ep0.05_0_gilbert_3.in",5,3.2114,1503742710863344384
"BBGRL",100,2,"100_ep0.05_0_gilbert_3.in",6,1.6235,1503742714086468608
"BBGRL",100,1,"100_ep0.05_0_gilbert_3.in",7,1.3184,1503742715721854208
"BBGRL",100,1,"100_ep0.05_0_gilbert_3.in",8,1.1724,1503742717052700928
"BBGRL",100,1,"100_ep0.05_0_gilbert_3.in",9,1.0476,1503742718236465408
"BBGRL",100,1,"100_ep0.05_0_gilbert_3.in",10,1.0616,1503742719295390976
"BBGRL",100,95,"100_ep0.075_0_gilbert_2.in",1,6.9895,1503742720368449792
